"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-07 14:00","2026","02","07","14:00","","-14.1","","-22.8","","48","","0.0","","","","","","","","100.80","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-07 15:00","2026","02","07","15:00","","-13.9","","-21.6","","52","","0.0","","","","","","","","100.84","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-07 16:00","2026","02","07","16:00","","-13.5","","-21.1","","53","","0.0","","","","","","","","100.91","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-07 17:00","2026","02","07","17:00","","-14.2","","-20.8","","57","","0.0","","","","","","","","100.99","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-07 18:00","2026","02","07","18:00","","-14.7","","-20.8","","60","","0.0","","","","","","","","101.08","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-07 19:00","2026","02","07","19:00","","-14.7","","-20.9","","59","","0.0","","","","","","","","101.16","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-07 20:00","2026","02","07","20:00","","-14.5","","-20.5","","60","","0.0","","","","","","","","101.23","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-07 21:00","2026","02","07","21:00","","-14.7","","-19.8","","65","","0.0","","","","","","","","101.27","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-07 22:00","2026","02","07","22:00","","-15.3","","-19.4","","71","","0.0","","","","","","","","101.31","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-07 23:00","2026","02","07","23:00","","-15.2","","-20.7","","63","","0.0","","","","","","","","101.36","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-08 00:00","2026","02","08","00:00","","-15.4","","-21.9","","58","","0.0","","","","","","","","101.40","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-08 01:00","2026","02","08","01:00","","-16.0","","-23.1","","54","","0.0","","","","","","","","101.40","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-08 02:00","2026","02","08","02:00","","-16.5","","-23.4","","55","","0.0","","","","","","","","101.43","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-08 03:00","2026","02","08","03:00","","-16.9","","-23.6","","56","","0.0","","","","","","","","101.47","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-08 04:00","2026","02","08","04:00","","-17.4","","-24.4","","55","","0.0","","","","","","","","101.51","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-08 05:00","2026","02","08","05:00","","-18.1","","-24.6","","57","","0.0","","","","","","","","101.58","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-08 06:00","2026","02","08","06:00","","-18.5","","-24.7","","58","","0.0","","","","","","","","101.63","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-08 07:00","2026","02","08","07:00","","-19.3","","-25.1","","60","","0.0","","","","","","","","101.74","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-08 08:00","2026","02","08","08:00","","-19.9","","-25.9","","59","","0.0","","","","","","","","101.76","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-08 09:00","2026","02","08","09:00","","-19.1","","-25.8","","56","","0.0","","","","","","","","101.82","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-08 10:00","2026","02","08","10:00","","-17.5","","-25.8","","48","","0.0","","","","","","","","101.84","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-08 11:00","2026","02","08","11:00","","-16.7","","-26.4","","43","","0.0","","","","","","","","101.86","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-08 12:00","2026","02","08","12:00","","-15.4","","-25.4","","42","","0.0","","","","","","","","101.84","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-08 13:00","2026","02","08","13:00","","-14.7","","-25.5","","39","","0.0","","","","","","","","101.80","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-08 14:00","2026","02","08","14:00","","-14.1","","-24.9","","39","","0.0","","","","","","","","101.74","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-08 15:00","2026","02","08","15:00","","-13.3","","-23.9","","40","","0.0","","","","","","","","101.71","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-08 16:00","2026","02","08","16:00","","-12.6","","-23.6","","39","","0.0","","","","","","","","101.70","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-08 17:00","2026","02","08","17:00","","-12.2","","-23.5","","39","","0.0","","","","","","","","101.73","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-08 18:00","2026","02","08","18:00","","-12.4","","-23.2","","40","","0.0","","","","","","","","101.77","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-08 19:00","2026","02","08","19:00","","-13.0","","-23.3","","42","","0.0","","","","","","","","101.80","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-08 20:00","2026","02","08","20:00","","-14.0","","-23.0","","46","","0.0","","","","","","","","101.82","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-08 21:00","2026","02","08","21:00","","-14.8","","-22.8","","51","","0.0","","","","","","","","101.81","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-08 22:00","2026","02","08","22:00","","-15.2","","-22.0","","56","","0.0","","","","","","","","101.80","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-08 23:00","2026","02","08","23:00","","-15.5","","-21.2","","62","","0.0","","","","","","","","101.79","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-09 00:00","2026","02","09","00:00","","-15.5","","-20.8","","64","","0.0","","","","","","","","101.77","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-09 01:00","2026","02","09","01:00","","-15.6","","-21.2","","62","","0.0","","","","","","","","101.75","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-09 02:00","2026","02","09","02:00","","-16.3","","-20.4","","71","","0.0","","","","","","","","101.73","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-09 03:00","2026","02","09","03:00","","-15.8","","-20.7","","66","","0.0","","","","","","","","101.67","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-09 04:00","2026","02","09","04:00","","-15.7","","-20.3","","67","","0.0","","","","","","","","101.60","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-09 05:00","2026","02","09","05:00","","-14.7","","-20.0","","64","","0.0","","","","","","","","101.56","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-09 06:00","2026","02","09","06:00","","-14.9","","-19.2","","70","","0.0","","","","","","","","101.56","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-09 07:00","2026","02","09","07:00","","-14.4","","-19.3","","66","","0.0","","","","","","","","101.51","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-09 08:00","2026","02","09","08:00","","-14.2","","-20.3","","60","","0.0","","","","","","","","101.54","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-09 09:00","2026","02","09","09:00","","-12.5","","-20.5","","52","","0.0","","","","","","","","101.57","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-09 10:00","2026","02","09","10:00","","-11.3","","-20.8","","45","","0.0","","","","","","","","101.49","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-09 11:00","2026","02","09","11:00","","-10.3","","-20.3","","44","","0.0","","","","","","","","101.45","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-09 12:00","2026","02","09","12:00","","-9.5","","-16.7","","56","","0.0","","","","","","","","101.35","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-09 13:00","2026","02","09","13:00","","-8.8","","-12.9","","72","","0.0","","","","","","","","101.22","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-09 14:00","2026","02","09","14:00","","-8.0","","-13.2","","66","","0.0","","","","","","","","101.07","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-09 15:00","2026","02","09","15:00","","-7.5","","-13.5","","62","","0.0","","","","","","","","100.99","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-09 16:00","2026","02","09","16:00","","-6.9","","-14.4","","55","","0.0","","","","","","","","100.95","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-09 17:00","2026","02","09","17:00","","-7.2","","-13.5","","61","","0.0","","","","","","","","100.96","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-09 18:00","2026","02","09","18:00","","-7.2","","-13.9","","59","","0.0","","","","","","","","100.95","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-09 19:00","2026","02","09","19:00","","-6.8","","-13.7","","58","","0.0","","","","","","","","100.87","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-09 20:00","2026","02","09","20:00","","-6.1","","-13.7","","55","","0.0","","","","","","","","100.81","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-09 21:00","2026","02","09","21:00","","-5.9","","-12.7","","59","","0.0","","","","","","","","100.70","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-09 22:00","2026","02","09","22:00","","-5.2","","-13.0","","54","","0.0","","","","","","","","100.60","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-09 23:00","2026","02","09","23:00","","-5.0","","-12.7","","55","","0.0","","","","","","","","100.57","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-10 00:00","2026","02","10","00:00","","-4.7","","-12.1","","56","","0.0","","","","","","","","100.52","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-10 01:00","2026","02","10","01:00","","-4.5","","-12.1","","55","","0.0","","","","","","","","100.45","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-10 02:00","2026","02","10","02:00","","-3.8","","-12.0","","53","","0.0","","","","","","","","100.47","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-10 03:00","2026","02","10","03:00","","-3.5","","-10.2","","60","","0.0","","","","","","","","100.41","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-10 04:00","2026","02","10","04:00","","-4.1","","-6.5","","83","","0.3","","","","","","","","100.33","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-10 05:00","2026","02","10","05:00","","-4.2","","-5.5","","90","","1.1","","","","","","","","100.34","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-10 06:00","2026","02","10","06:00","","-3.8","","-5.6","","88","","0.8","","","","","","","","100.26","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-10 07:00","2026","02","10","07:00","","-3.7","","-5.3","","89","","0.2","","","","","","","","100.09","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-10 08:00","2026","02","10","08:00","","-2.9","","-4.4","","89","","0.1","","","","","","","","100.04","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-10 09:00","2026","02","10","09:00","","-2.2","","-4.0","","88","","0.0","","","","","","","","99.92","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-10 10:00","2026","02","10","10:00","","-1.5","","-3.5","","86","","0.0","","","","","","","","99.67","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-10 11:00","2026","02","10","11:00","","-0.3","","-3.4","","79","","0.0","","","","","","","","99.63","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-10 12:00","2026","02","10","12:00","","0.0","","-3.4","","78","","0.0","","","","","","","","99.37","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-10 13:00","2026","02","10","13:00","","1.1","","-3.7","","70","","0.0","","","","","","","","99.18","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-10 14:00","2026","02","10","14:00","","1.6","","-5.2","","61","","0.0","","","","","","","","99.15","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-10 15:00","2026","02","10","15:00","","1.6","","-5.1","","61","","0.0","","","","","","","","99.14","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-10 16:00","2026","02","10","16:00","","2.0","","-5.4","","58","","0.0","","","","","","","","99.10","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-10 17:00","2026","02","10","17:00","","2.0","","-4.4","","63","","0.0","","","","","","","","99.14","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-10 18:00","2026","02","10","18:00","","1.5","","-4.2","","66","","0.0","","","","","","","","99.21","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-10 19:00","2026","02","10","19:00","","1.3","","-3.5","","70","","0.0","","","","","","","","99.29","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-10 20:00","2026","02","10","20:00","","1.7","","-3.7","","67","","0.0","","","","","","","","99.36","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-10 21:00","2026","02","10","21:00","","1.7","","-3.5","","68","","0.0","","","","","","","","99.42","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-10 22:00","2026","02","10","22:00","","1.5","","-3.2","","71","","0.0","","","","","","","","99.43","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-10 23:00","2026","02","10","23:00","","1.5","","-2.5","","75","","0.0","","","","","","","","99.44","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-11 00:00","2026","02","11","00:00","","1.5","","-2.1","","77","","0.0","","","","","","","","99.47","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-11 01:00","2026","02","11","01:00","","1.3","","-2.1","","78","","0.0","","","","","","","","99.48","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-11 02:00","2026","02","11","02:00","","1.3","","-2.1","","78","","0.0","","","","","","","","99.48","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-11 03:00","2026","02","11","03:00","","1.3","","-3.3","","71","","0.0","","","","","","","","99.48","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-11 04:00","2026","02","11","04:00","","0.9","","-4.7","","66","","0.0","","","","","","","","99.49","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-11 05:00","2026","02","11","05:00","","0.4","","-5.5","","64","","0.0","","","","","","","","99.53","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-11 06:00","2026","02","11","06:00","","0.0","","-5.6","","66","","0.0","","","","","","","","99.58","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-11 07:00","2026","02","11","07:00","","-0.2","","-5.1","","69","","0.0","","","","","","","","99.61","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-11 08:00","2026","02","11","08:00","","-0.4","","-4.8","","72","","0.0","","","","","","","","99.70","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-11 09:00","2026","02","11","09:00","","-0.5","","-4.6","","74","","0.0","","","","","","","","99.70","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-11 10:00","2026","02","11","10:00","","0.0","","-4.7","","71","","0.0","","","","","","","","99.70","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-11 11:00","2026","02","11","11:00","","0.4","","-4.6","","69","","0.0","","","","","","","","99.72","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-11 12:00","2026","02","11","12:00","","0.2","","-4.6","","70","","0.0","","","","","","","","99.74","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-11 13:00","2026","02","11","13:00","","0.1","","-4.4","","71","","0.0","","","","","","","","99.73","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-11 14:00","2026","02","11","14:00","","-0.1","","-4.1","","74","","0.0","","","","","","","","99.74","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-11 15:00","2026","02","11","15:00","","0.3","","-5.7","","64","","0.0","","","","","","","","99.78","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-11 16:00","2026","02","11","16:00","","0.1","","-6.6","","61","","0.0","","","","","","","","99.86","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-11 17:00","2026","02","11","17:00","","-0.4","","-6.5","","63","","0.0","","","","","","","","99.96","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-11 18:00","2026","02","11","18:00","","-0.8","","-6.8","","63","","0.0","","","","","","","","100.06","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-11 19:00","2026","02","11","19:00","","-1.0","","-7.2","","63","","0.0","","","","","","","","100.14","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-11 20:00","2026","02","11","20:00","","-1.4","","-7.9","","61","","0.0","","","","","","","","100.22","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-11 21:00","2026","02","11","21:00","","-1.7","","-7.7","","64","","0.0","","","","","","","","100.27","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-11 22:00","2026","02","11","22:00","","-2.2","","-7.0","","69","","0.0","","","","","","","","100.32","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-11 23:00","2026","02","11","23:00","","-2.6","","-6.7","","73","","0.0","","","","","","","","100.34","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-12 00:00","2026","02","12","00:00","","-3.1","","-7.0","","74","","0.0","","","","","","","","100.38","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-12 01:00","2026","02","12","01:00","","-3.9","","-8.7","","69","","0.0","","","","","","","","100.42","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-12 02:00","2026","02","12","02:00","","-4.5","","-8.7","","72","","0.0","","","","","","","","100.48","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-12 03:00","2026","02","12","03:00","","-4.9","","-9.0","","73","","0.0","","","","","","","","100.52","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-12 04:00","2026","02","12","04:00","","-5.3","","-9.4","","72","","0.0","","","","","","","","100.51","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-12 05:00","2026","02","12","05:00","","-5.4","","-9.4","","73","","0.0","","","","","","","","100.57","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-12 06:00","2026","02","12","06:00","","-5.8","","-9.6","","75","","0.0","","","","","","","","100.61","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-12 07:00","2026","02","12","07:00","","-6.1","","-10.0","","73","","0.0","","","","","","","","100.66","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-12 08:00","2026","02","12","08:00","","-5.9","","-9.6","","75","","0.0","","","","","","","","100.70","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-12 09:00","2026","02","12","09:00","","-5.8","","-9.8","","74","","0.0","","","","","","","","100.75","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-12 10:00","2026","02","12","10:00","","-5.0","","-10.0","","68","","0.0","","","","","","","","100.78","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-12 11:00","2026","02","12","11:00","","-4.3","","-10.3","","63","","0.0","","","","","","","","100.82","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-12 12:00","2026","02","12","12:00","","-4.0","","-9.9","","64","","0.0","","","","","","","","100.82","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-12 13:00","2026","02","12","13:00","","-3.1","","-9.8","","60","","0.0","","","","","","","","100.78","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-12 14:00","2026","02","12","14:00","","-2.3","","-9.9","","56","","0.0","","","","","","","","100.75","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-12 15:00","2026","02","12","15:00","","-2.2","","-9.4","","58","","0.0","","","","","","","","100.72","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-12 16:00","2026","02","12","16:00","","-2.7","","-9.7","","58","","0.0","","","","","","","","100.74","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-12 17:00","2026","02","12","17:00","","-3.3","","-10.3","","58","","0.0","","","","","","","","100.77","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-12 18:00","2026","02","12","18:00","","-4.2","","-10.5","","62","","0.0","","","","","","","","100.83","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-12 19:00","2026","02","12","19:00","","-5.2","","-10.8","","65","","0.0","","","","","","","","100.88","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-12 20:00","2026","02","12","20:00","","-6.0","","-11.1","","67","","0.0","","","","","","","","100.91","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-12 21:00","2026","02","12","21:00","","-6.6","","-11.0","","71","","0.0","","","","","","","","100.94","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-12 22:00","2026","02","12","22:00","","-7.0","","-12.9","","63","","0.0","","","","","","","","100.94","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-12 23:00","2026","02","12","23:00","","-7.3","","-12.5","","66","","0.0","","","","","","","","100.95","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-13 00:00","2026","02","13","00:00","","-7.8","","-11.5","","75","","0.0","","","","","","","","100.97","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-13 01:00","2026","02","13","01:00","","-8.8","","-12.1","","77","","0.0","","","","","","","","100.97","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-13 02:00","2026","02","13","02:00","","-8.6","","-11.8","","77","","0.0","","","","","","","","100.97","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-13 03:00","2026","02","13","03:00","","-9.0","","-12.0","","79","","0.0","","","","","","","","100.96","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-13 04:00","2026","02","13","04:00","","-9.3","","-12.5","","78","","0.0","","","","","","","","100.93","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-13 05:00","2026","02","13","05:00","","-9.0","","-11.9","","79","","0.0","","","","","","","","100.90","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-13 06:00","2026","02","13","06:00","","-9.0","","-11.4","","82","","0.0","","","","","","","","100.95","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-13 07:00","2026","02","13","07:00","","-8.9","","-11.5","","82","","0.0","","","","","","","","100.98","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-13 08:00","2026","02","13","08:00","","-8.9","","-11.4","","82","","0.0","","","","","","","","100.98","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-13 09:00","2026","02","13","09:00","","-7.3","","-10.8","","76","","0.0","","","","","","","","101.00","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-13 10:00","2026","02","13","10:00","","-5.1","","-10.9","","64","","0.0","","","","","","","","100.97","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-13 11:00","2026","02","13","11:00","","-3.0","","-10.4","","57","","0.0","","","","","","","","100.93","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-13 12:00","2026","02","13","12:00","","-2.1","","-10.3","","53","","0.0","","","","","","","","100.87","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-13 13:00","2026","02","13","13:00","","-1.5","","-9.7","","54","","0.0","","","","","","","","100.79","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-13 14:00","2026","02","13","14:00","","-1.0","","-9.7","","52","","0.0","","","","","","","","100.65","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-13 15:00","2026","02","13","15:00","","-0.9","","-9.3","","53","","0.0","","","","","","","","100.57","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-13 16:00","2026","02","13","16:00","","-0.8","","-7.2","","62","","0.0","","","","","","","","100.48","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-13 17:00","2026","02","13","17:00","","-0.5","","-8.1","","56","","0.0","","","","","","","","100.46","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-13 18:00","2026","02","13","18:00","","-0.4","","-7.4","","59","","0.0","","","","","","","","100.44","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-13 19:00","2026","02","13","19:00","","-0.4","","-6.6","","62","","0.0","","","","","","","","100.37","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-13 20:00","2026","02","13","20:00","","-2.1","","-3.5","","90","","0.5","","","","","","","","100.35","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-13 21:00","2026","02","13","21:00","","-1.9","","-3.6","","88","","0.7","","","","","","","","100.31","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-13 22:00","2026","02","13","22:00","","-1.3","","-3.6","","85","","0.0","","","","","","","","100.28","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-13 23:00","2026","02","13","23:00","","-1.0","","-3.5","","83","","0.0","","","","","","","","100.24","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-14 00:00","2026","02","14","00:00","","-0.3","","-3.5","","79","","0.0","","","","","","","","100.20","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-14 01:00","2026","02","14","01:00","","-0.6","","-3.8","","79","","0.0","","","","","","","","100.17","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-14 02:00","2026","02","14","02:00","","-0.9","","-4.0","","80","","0.0","","","","","","","","100.19","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-14 03:00","2026","02","14","03:00","","-0.3","","-3.8","","77","","0.0","","","","","","","","100.22","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-14 04:00","2026","02","14","04:00","","-0.7","","-4.1","","78","","0.0","","","","","","","","100.21","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-14 05:00","2026","02","14","05:00","","-1.4","","-4.2","","81","","0.0","","","","","","","","100.25","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-02-14 06:00","2026","02","14","06:00","","-1.3","","-4.2","","81","","0.0","","","","","","","","100.29","","","","","","NA"
