"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-24 20:00","2026","03","24","20:00","","3.3","","-3.8","","59","","0.0","","","","","","","","101.29","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-24 21:00","2026","03","24","21:00","","3.5","","-3.7","","60","","0.0","","","","","","","","101.32","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-24 22:00","2026","03","24","22:00","","2.4","","-3.2","","66","","0.0","","","","","","","","101.31","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-24 23:00","2026","03","24","23:00","","1.7","","-2.7","","73","","0.0","","","","","","","","101.34","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-25 00:00","2026","03","25","00:00","","1.7","","-2.7","","73","","0.0","","","","","","","","101.34","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-25 01:00","2026","03","25","01:00","","1.3","","-2.6","","75","","0.0","","","","","","","","101.32","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-25 02:00","2026","03","25","02:00","","0.9","","-2.7","","77","","0.0","","","","","","","","101.27","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-25 03:00","2026","03","25","03:00","","0.8","","-2.4","","79","","0.0","","","","","","","","101.22","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-25 04:00","2026","03","25","04:00","","0.7","","-2.3","","81","","0.0","","","","","","","","101.20","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-25 05:00","2026","03","25","05:00","","0.4","","-2.4","","81","","0.0","","","","","","","","101.21","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-25 06:00","2026","03","25","06:00","","0.5","","-2.5","","80","","0.0","","","","","","","","101.27","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-25 07:00","2026","03","25","07:00","","1.1","","-2.8","","75","","0.0","","","","","","","","101.26","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-25 08:00","2026","03","25","08:00","","1.7","","-2.4","","74","","0.0","","","","","","","","101.24","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-25 09:00","2026","03","25","09:00","","3.3","","-1.9","","69","","0.0","","","","","","","","101.20","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-25 10:00","2026","03","25","10:00","","4.7","","-4.1","","53","","0.0","","","","","","","","101.13","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-25 11:00","2026","03","25","11:00","","5.4","","-4.6","","49","","0.0","","","","","","","","101.01","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-25 12:00","2026","03","25","12:00","","5.8","","-4.6","","47","","0.0","","","","","","","","100.86","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-25 13:00","2026","03","25","13:00","","5.3","","-4.4","","50","","0.0","","","","","","","","100.73","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-25 14:00","2026","03","25","14:00","","5.3","","-3.6","","53","","0.0","","","","","","","","100.54","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-25 15:00","2026","03","25","15:00","","3.7","","-3.7","","58","","0.0","","","","","","","","100.39","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-25 16:00","2026","03","25","16:00","","3.1","","-2.7","","66","","0.0","","","","","","","","100.25","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-25 17:00","2026","03","25","17:00","","3.1","","-2.7","","66","","0.0","","","","","","","","100.18","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-25 18:00","2026","03","25","18:00","","3.0","","-2.4","","68","","0.0","","","","","","","","100.15","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-25 19:00","2026","03","25","19:00","","3.0","","-2.4","","68","","0.0","","","","","","","","100.03","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-25 20:00","2026","03","25","20:00","","3.3","","-2.0","","68","","0.0","","","","","","","","100.00","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-25 21:00","2026","03","25","21:00","","3.4","","-1.1","","72","","0.0","","","","","","","","99.90","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-25 22:00","2026","03","25","22:00","","3.7","","-0.6","","73","","0.0","","","","","","","","99.90","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-25 23:00","2026","03","25","23:00","","4.3","","1.2","","81","","0.3","","","","","","","","99.72","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-26 00:00","2026","03","26","00:00","","4.4","","0.4","","75","","0.0","","","","","","","","99.63","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-26 01:00","2026","03","26","01:00","","5.3","","-1.4","","62","","0.0","","","","","","","","99.54","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-26 02:00","2026","03","26","02:00","","3.6","","-0.3","","76","","0.0","","","","","","","","99.45","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-26 03:00","2026","03","26","03:00","","3.2","","-0.4","","77","","0.0","","","","","","","","99.42","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-26 04:00","2026","03","26","04:00","","4.7","","-0.7","","68","","0.0","","","","","","","","99.40","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-26 05:00","2026","03","26","05:00","","3.9","","-0.8","","71","","0.0","","","","","","","","99.45","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-26 06:00","2026","03","26","06:00","","3.7","","-0.7","","73","","0.0","","","","","","","","99.47","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-26 07:00","2026","03","26","07:00","","3.9","","-0.7","","72","","0.0","","","","","","","","99.52","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-26 08:00","2026","03","26","08:00","","5.8","","0.4","","69","","0.0","","","","","","","","99.45","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-26 09:00","2026","03","26","09:00","","6.7","","1.2","","68","","0.0","","","","","","","","99.49","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-26 10:00","2026","03","26","10:00","","8.8","","1.6","","61","","0.0","","","","","","","","99.46","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-26 11:00","2026","03","26","11:00","","10.5","","2.0","","56","","0.0","","","","","","","","99.46","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-26 12:00","2026","03","26","12:00","","9.0","","4.2","","72","","0.3","","","","","","","","99.52","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-26 13:00","2026","03","26","13:00","","10.3","","4.3","","66","","0.3","","","","","","","","99.37","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-26 14:00","2026","03","26","14:00","","10.1","","5.1","","71","","0.0","","","","","","","","99.32","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-26 15:00","2026","03","26","15:00","","8.1","","5.3","","82","","0.5","","","","","","","","99.29","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-26 16:00","2026","03","26","16:00","","8.0","","6.5","","91","","1.9","","","","","","","","99.22","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-26 17:00","2026","03","26","17:00","","8.2","","6.6","","90","","0.3","","","","","","","","99.18","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-26 18:00","2026","03","26","18:00","","6.0","","4.8","","92","","0.2","","","","","","","","99.27","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-26 19:00","2026","03","26","19:00","","6.5","","5.5","","93","","0.6","","","","","","","","99.37","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-26 20:00","2026","03","26","20:00","","6.3","","4.8","","90","","3.0","","","","","","","","99.53","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-26 21:00","2026","03","26","21:00","","4.7","","1.6","","81","","0.1","","","","","","","","99.64","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-26 22:00","2026","03","26","22:00","","3.5","","0.6","","82","","0.0","","","","","","","","99.74","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-26 23:00","2026","03","26","23:00","","1.6","","-1.2","","82","","0.0","","","","","","","","99.94","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-27 00:00","2026","03","27","00:00","","0.9","","-2.1","","80","","0.0","","","","","","","","100.04","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-27 01:00","2026","03","27","01:00","","-0.1","","-4.8","","71","","0.0","","","","","","","","100.16","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-27 02:00","2026","03","27","02:00","","-1.7","","-7.0","","67","","0.0","","","","","","","","100.36","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-27 03:00","2026","03","27","03:00","","-3.0","","-8.3","","67","","0.0","","","","","","","","100.54","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-27 04:00","2026","03","27","04:00","","-3.9","","-9.9","","63","","0.0","","","","","","","","100.68","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-27 05:00","2026","03","27","05:00","","-4.9","","-11.2","","61","","0.0","","","","","","","","100.83","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-27 06:00","2026","03","27","06:00","","-5.6","","-13.5","","54","","0.0","","","","","","","","101.03","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-27 07:00","2026","03","27","07:00","","-6.2","","-14.9","","50","","0.0","","","","","","","","101.12","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-27 08:00","2026","03","27","08:00","","-5.7","","-16.0","","44","","0.0","","","","","","","","101.21","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-27 09:00","2026","03","27","09:00","","-5.0","","-16.3","","41","","0.0","","","","","","","","101.31","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-27 10:00","2026","03","27","10:00","","-3.7","","-15.7","","39","","0.0","","","","","","","","101.33","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-27 11:00","2026","03","27","11:00","","-2.5","","-14.4","","39","","0.0","","","","","","","","101.33","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-27 12:00","2026","03","27","12:00","","-1.6","","-13.1","","41","","0.0","","","","","","","","101.25","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-27 13:00","2026","03","27","13:00","","-0.1","","-14.1","","34","","0.0","","","","","","","","101.18","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-27 14:00","2026","03","27","14:00","","-0.6","","-11.5","","43","","0.0","","","","","","","","101.11","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-27 15:00","2026","03","27","15:00","","-1.0","","-11.6","","45","","0.0","","","","","","","","101.10","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-27 16:00","2026","03","27","16:00","","-1.9","","-11.2","","49","","0.0","","","","","","","","101.14","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-27 17:00","2026","03","27","17:00","","-1.2","","-11.0","","47","","0.0","","","","","","","","101.12","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-27 18:00","2026","03","27","18:00","","-1.7","","-11.3","","48","","0.0","","","","","","","","101.16","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-27 19:00","2026","03","27","19:00","","-1.5","","-10.9","","49","","0.0","","","","","","","","101.21","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-27 20:00","2026","03","27","20:00","","-2.1","","-14.6","","38","","0.0","","","","","","","","101.30","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-27 21:00","2026","03","27","21:00","","-3.1","","-14.4","","41","","0.0","","","","","","","","101.37","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-27 22:00","2026","03","27","22:00","","-4.1","","-14.2","","45","","0.0","","","","","","","","101.40","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-27 23:00","2026","03","27","23:00","","-4.2","","-15.5","","41","","0.0","","","","","","","","101.42","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-28 00:00","2026","03","28","00:00","","-4.0","","-15.8","","39","","0.0","","","","","","","","101.44","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-28 01:00","2026","03","28","01:00","","-3.8","","-15.7","","39","","0.0","","","","","","","","101.47","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-28 02:00","2026","03","28","02:00","","-4.0","","-15.0","","42","","0.0","","","","","","","","101.47","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-28 03:00","2026","03","28","03:00","","-4.4","","-14.3","","46","","0.0","","","","","","","","101.50","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-28 04:00","2026","03","28","04:00","","-4.3","","-12.2","","54","","0.0","","","","","","","","101.54","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-28 05:00","2026","03","28","05:00","","-4.0","","-12.4","","52","","0.0","","","","","","","","101.59","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-28 06:00","2026","03","28","06:00","","-3.7","","-11.1","","57","","0.0","","","","","","","","101.67","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-28 07:00","2026","03","28","07:00","","-3.5","","-9.9","","61","","0.0","","","","","","","","101.77","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-28 08:00","2026","03","28","08:00","","-2.1","","-10.4","","53","","0.0","","","","","","","","101.83","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-28 09:00","2026","03","28","09:00","","-0.9","","-12.0","","42","","0.0","","","","","","","","101.88","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-28 10:00","2026","03","28","10:00","","-0.6","","-13.5","","37","","0.0","","","","","","","","101.96","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-28 11:00","2026","03","28","11:00","","0.3","","-12.3","","38","","0.0","","","","","","","","101.93","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-28 12:00","2026","03","28","12:00","","-0.2","","-10.3","","46","","0.0","","","","","","","","101.91","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-28 13:00","2026","03","28","13:00","","0.4","","-10.6","","43","","0.0","","","","","","","","101.87","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-28 14:00","2026","03","28","14:00","","1.1","","-8.9","","47","","0.0","","","","","","","","101.84","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-28 15:00","2026","03","28","15:00","","2.4","","-10.1","","39","","0.0","","","","","","","","101.78","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-28 16:00","2026","03","28","16:00","","2.2","","-10.7","","38","","0.0","","","","","","","","101.77","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-28 17:00","2026","03","28","17:00","","1.8","","-10.5","","39","","0.0","","","","","","","","101.73","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-28 18:00","2026","03","28","18:00","","1.3","","-10.5","","41","","0.0","","","","","","","","101.72","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-28 19:00","2026","03","28","19:00","","1.1","","-9.7","","45","","0.0","","","","","","","","101.74","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-28 20:00","2026","03","28","20:00","","1.1","","-9.8","","44","","0.0","","","","","","","","101.74","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-28 21:00","2026","03","28","21:00","","1.2","","-9.2","","46","","0.0","","","","","","","","101.73","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-28 22:00","2026","03","28","22:00","","0.9","","-5.6","","62","","0.0","","","","","","","","101.68","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-28 23:00","2026","03","28","23:00","","0.8","","-5.5","","63","","0.0","","","","","","","","101.64","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-29 00:00","2026","03","29","00:00","","0.8","","-5.3","","64","","0.0","","","","","","","","101.57","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-29 01:00","2026","03","29","01:00","","0.9","","-3.5","","73","","0.0","","","","","","","","101.51","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-29 02:00","2026","03","29","02:00","","1.3","","-3.2","","72","","0.0","","","","","","","","101.53","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-29 03:00","2026","03","29","03:00","","1.2","","-4.7","","64","","0.0","","","","","","","","101.50","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-29 04:00","2026","03","29","04:00","","1.3","","-4.4","","66","","0.0","","","","","","","","101.46","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-29 05:00","2026","03","29","05:00","","1.5","","-3.5","","69","","0.0","","","","","","","","101.44","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-29 06:00","2026","03","29","06:00","","1.5","","-3.0","","72","","0.0","","","","","","","","101.43","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-29 07:00","2026","03","29","07:00","","1.7","","-3.2","","70","","0.0","","","","","","","","101.43","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-29 08:00","2026","03","29","08:00","","2.7","","-3.5","","64","","0.0","","","","","","","","101.42","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-29 09:00","2026","03","29","09:00","","4.1","","-2.5","","62","","0.0","","","","","","","","101.39","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-29 10:00","2026","03","29","10:00","","5.0","","-2.4","","59","","0.0","","","","","","","","101.36","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-29 11:00","2026","03","29","11:00","","7.0","","-2.4","","51","","0.0","","","","","","","","101.30","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-29 12:00","2026","03","29","12:00","","9.4","","-2.5","","43","","0.0","","","","","","","","101.20","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-29 13:00","2026","03","29","13:00","","9.2","","-2.2","","45","","0.0","","","","","","","","101.13","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-29 14:00","2026","03","29","14:00","","8.6","","-1.2","","50","","0.0","","","","","","","","101.07","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-29 15:00","2026","03","29","15:00","","9.2","","-1.8","","46","","0.0","","","","","","","","101.02","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-29 16:00","2026","03","29","16:00","","9.5","","-2.3","","43","","0.0","","","","","","","","100.96","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-29 17:00","2026","03","29","17:00","","9.4","","-2.2","","44","","0.0","","","","","","","","100.91","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-29 18:00","2026","03","29","18:00","","9.1","","-2.9","","43","","0.0","","","","","","","","100.84","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-29 19:00","2026","03","29","19:00","","8.4","","-3.8","","42","","0.0","","","","","","","","100.80","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-29 20:00","2026","03","29","20:00","","8.4","","-4.0","","41","","0.0","","","","","","","","100.76","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-29 21:00","2026","03","29","21:00","","8.2","","-5.2","","38","","0.0","","","","","","","","100.74","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-29 22:00","2026","03","29","22:00","","7.0","","-5.0","","42","","0.0","","","","","","","","100.67","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-29 23:00","2026","03","29","23:00","","6.4","","-6.0","","41","","0.0","","","","","","","","100.59","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-30 00:00","2026","03","30","00:00","","5.9","","-5.9","","43","","0.0","","","","","","","","100.54","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-30 01:00","2026","03","30","01:00","","4.5","","-5.4","","49","","0.0","","","","","","","","100.45","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-30 02:00","2026","03","30","02:00","","4.0","","-4.5","","54","","0.0","","","","","","","","100.38","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-30 03:00","2026","03","30","03:00","","3.9","","-4.9","","53","","0.0","","","","","","","","100.31","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-30 04:00","2026","03","30","04:00","","4.0","","-4.8","","52","","0.0","","","","","","","","100.24","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-30 05:00","2026","03","30","05:00","","5.0","","-5.0","","48","","0.0","","","","","","","","100.20","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-30 06:00","2026","03","30","06:00","","5.6","","-4.0","","50","","0.0","","","","","","","","100.20","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-30 07:00","2026","03","30","07:00","","6.3","","-3.8","","48","","0.0","","","","","","","","100.20","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-30 08:00","2026","03","30","08:00","","7.9","","-2.9","","46","","0.0","","","","","","","","100.17","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-30 09:00","2026","03","30","09:00","","9.3","","-1.3","","47","","0.0","","","","","","","","100.08","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-30 10:00","2026","03","30","10:00","","11.2","","-0.9","","43","","0.0","","","","","","","","100.16","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-30 11:00","2026","03","30","11:00","","14.3","","1.2","","41","","0.0","","","","","","","","100.08","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-30 12:00","2026","03","30","12:00","","16.2","","1.7","","37","","0.0","","","","","","","","100.07","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-30 13:00","2026","03","30","13:00","","18.3","","3.1","","36","","0.0","","","","","","","","100.01","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-30 14:00","2026","03","30","14:00","","20.0","","5.1","","38","","0.0","","","","","","","","99.93","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-30 15:00","2026","03","30","15:00","","19.0","","4.2","","38","","0.0","","","","","","","","99.89","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-30 16:00","2026","03","30","16:00","","19.2","","4.8","","38","","0.0","","","","","","","","99.86","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-30 17:00","2026","03","30","17:00","","17.4","","5.5","","45","","0.0","","","","","","","","99.88","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-30 18:00","2026","03","30","18:00","","15.9","","5.9","","51","","0.0","","","","","","","","99.93","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-30 19:00","2026","03","30","19:00","","15.7","","7.4","","58","","0.0","","","","","","","","99.93","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-30 20:00","2026","03","30","20:00","","15.8","","8.4","","61","","0.0","","","","","","","","99.90","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-30 21:00","2026","03","30","21:00","","15.7","","9.4","","66","","0.0","","","","","","","","99.91","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-30 22:00","2026","03","30","22:00","","14.6","","9.9","","73","","0.1","","","","","","","","99.86","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-30 23:00","2026","03","30","23:00","","13.5","","11.3","","87","","0.4","","","","","","","","99.77","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-31 00:00","2026","03","31","00:00","","13.5","","11.4","","87","","0.1","","","","","","","","99.62","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-31 01:00","2026","03","31","01:00","","12.9","","11.4","","90","","0.5","","","","","","","","99.48","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-31 02:00","2026","03","31","02:00","","11.9","","10.8","","93","","0.5","","","","","","","","99.45","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-31 03:00","2026","03","31","03:00","","13.3","","12.2","","93","","0.5","","","","","","","","99.51","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-31 04:00","2026","03","31","04:00","","13.5","","12.9","","96","","5.3","","","","","","","","99.59","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-31 05:00","2026","03","31","05:00","","13.4","","12.6","","95","","5.7","","","","","","","","99.62","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-31 06:00","2026","03","31","06:00","","12.7","","12.2","","96","","0.7","","","","","","","","99.60","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-31 07:00","2026","03","31","07:00","","11.6","","11.0","","96","","0.0","","","","","","","","99.66","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-31 08:00","2026","03","31","08:00","","12.4","","11.6","","95","","0.2","","","","","","","","99.55","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-31 09:00","2026","03","31","09:00","","14.7","","12.5","","87","","0.0","","","","","","","","99.54","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-31 10:00","2026","03","31","10:00","","16.9","","13.0","","78","","0.0","","","","","","","","99.61","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-31 11:00","2026","03","31","11:00","","17.4","","13.3","","77","","0.0","","","","","","","","99.46","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-31 12:00","2026","03","31","12:00","","9.7","","7.8","","88","","0.3","","","","","","","","99.58","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-31 13:00","2026","03","31","13:00","","6.9","","6.1","","95","","0.9","","","","","","","","99.41","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-03-31 14:00","2026","03","31","14:00","","9.0","","6.9","","86","","0.0","","","","","","","","99.46","","","","","","NA"
