"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-07 15:00","2026","01","07","15:00","","3.3","","0.5","","82","","0.0","","","","","","","","99.84","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-07 16:00","2026","01","07","16:00","","3.4","","0.4","","81","","0.0","","","","","","","","99.87","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-07 17:00","2026","01","07","17:00","","3.4","","0.2","","80","","0.0","","","","","","","","99.94","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-07 18:00","2026","01","07","18:00","","3.5","","0.7","","82","","0.0","","","","","","","","100.02","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-07 19:00","2026","01","07","19:00","","3.2","","1.2","","86","","0.0","","","","","","","","100.03","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-07 20:00","2026","01","07","20:00","","3.1","","1.1","","87","","0.0","","","","","","","","100.07","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-07 21:00","2026","01","07","21:00","","3.0","","0.9","","86","","0.0","","","","","","","","100.13","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-07 22:00","2026","01","07","22:00","","2.9","","0.9","","87","","0.0","","","","","","","","100.14","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-07 23:00","2026","01","07","23:00","","2.8","","1.2","","89","","0.0","","","","","","","","100.19","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-08 00:00","2026","01","08","00:00","","3.0","","1.3","","88","","0.0","","","","","","","","100.20","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-08 01:00","2026","01","08","01:00","","2.8","","1.1","","89","","0.0","","","","","","","","100.24","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-08 02:00","2026","01","08","02:00","","3.0","","1.1","","87","","0.0","","","","","","","","100.33","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-08 03:00","2026","01","08","03:00","","3.2","","0.2","","81","","0.0","","","","","","","","100.41","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-08 04:00","2026","01","08","04:00","","3.1","","-0.4","","78","","0.0","","","","","","","","100.46","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-08 05:00","2026","01","08","05:00","","2.6","","-0.6","","79","","0.0","","","","","","","","100.49","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-08 06:00","2026","01","08","06:00","","2.5","","-0.6","","80","","0.0","","","","","","","","100.50","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-08 07:00","2026","01","08","07:00","","2.2","","-0.5","","82","","0.0","","","","","","","","100.55","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-08 08:00","2026","01","08","08:00","","2.6","","-0.2","","82","","0.0","","","","","","","","100.60","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-08 09:00","2026","01","08","09:00","","2.6","","-0.1","","82","","0.0","","","","","","","","100.68","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-08 10:00","2026","01","08","10:00","","2.8","","-0.1","","81","","0.0","","","","","","","","100.68","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-08 11:00","2026","01","08","11:00","","3.5","","0.9","","83","","0.0","","","","","","","","100.70","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-08 12:00","2026","01","08","12:00","","4.8","","1.6","","79","","0.0","","","","","","","","100.61","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-08 13:00","2026","01","08","13:00","","6.3","","1.7","","72","","0.0","","","","","","","","100.58","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-08 14:00","2026","01","08","14:00","","7.0","","2.2","","72","","0.0","","","","","","","","100.50","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-08 15:00","2026","01","08","15:00","","5.7","","2.0","","77","","0.0","","","","","","","","100.51","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-08 16:00","2026","01","08","16:00","","4.7","","2.0","","83","","0.0","","","","","","","","100.52","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-08 17:00","2026","01","08","17:00","","3.8","","2.0","","88","","0.0","","","","","","","","100.52","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-08 18:00","2026","01","08","18:00","","3.6","","1.9","","88","","0.0","","","","","","","","100.51","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-08 19:00","2026","01","08","19:00","","3.9","","2.3","","89","","0.0","","","","","","","","100.49","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-08 20:00","2026","01","08","20:00","","3.9","","2.4","","90","","0.0","","","","","","","","100.44","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-08 21:00","2026","01","08","21:00","","3.9","","2.2","","89","","0.0","","","","","","","","100.33","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-08 22:00","2026","01","08","22:00","","4.6","","2.2","","84","","0.0","","","","","","","","100.20","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-08 23:00","2026","01","08","23:00","","4.9","","2.1","","82","","0.0","","","","","","","","100.13","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-09 00:00","2026","01","09","00:00","","5.3","","1.8","","78","","0.0","","","","","","","","100.03","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-09 01:00","2026","01","09","01:00","","5.2","","1.5","","77","","0.0","","","","","","","","99.89","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-09 02:00","2026","01","09","02:00","","5.6","","1.3","","74","","0.0","","","","","","","","99.74","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-09 03:00","2026","01","09","03:00","","5.8","","1.3","","73","","0.0","","","","","","","","99.61","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-09 04:00","2026","01","09","04:00","","6.5","","0.6","","66","","0.0","","","","","","","","99.47","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-09 05:00","2026","01","09","05:00","","5.1","","3.5","","89","","1.8","","","","","","","","99.39","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-09 06:00","2026","01","09","06:00","","5.6","","3.6","","87","","0.7","","","","","","","","99.29","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-09 07:00","2026","01","09","07:00","","6.0","","3.9","","87","","0.4","","","","","","","","99.37","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-09 08:00","2026","01","09","08:00","","7.9","","4.8","","81","","0.5","","","","","","","","99.34","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-09 09:00","2026","01","09","09:00","","8.9","","5.9","","82","","0.3","","","","","","","","99.26","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-09 10:00","2026","01","09","10:00","","8.3","","6.2","","86","","0.0","","","","","","","","99.25","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-09 11:00","2026","01","09","11:00","","9.0","","6.6","","85","","0.0","","","","","","","","99.08","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-09 12:00","2026","01","09","12:00","","9.5","","6.2","","80","","0.0","","","","","","","","98.93","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-09 13:00","2026","01","09","13:00","","11.0","","6.9","","76","","0.0","","","","","","","","98.84","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-09 14:00","2026","01","09","14:00","","11.6","","7.2","","74","","0.0","","","","","","","","98.77","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-09 15:00","2026","01","09","15:00","","14.5","","7.2","","61","","0.0","","","","","","","","98.80","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-09 16:00","2026","01","09","16:00","","9.2","","2.9","","64","","0.0","","","","","","","","99.19","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-09 17:00","2026","01","09","17:00","","7.4","","1.2","","65","","0.0","","","","","","","","99.56","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-09 18:00","2026","01","09","18:00","","5.8","","0.4","","68","","0.0","","","","","","","","99.88","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-09 19:00","2026","01","09","19:00","","5.8","","0.6","","69","","0.0","","","","","","","","100.18","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-09 20:00","2026","01","09","20:00","","5.6","","0.1","","68","","0.0","","","","","","","","100.45","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-09 21:00","2026","01","09","21:00","","4.3","","-0.3","","72","","0.0","","","","","","","","100.61","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-09 22:00","2026","01","09","22:00","","4.2","","-0.1","","73","","0.0","","","","","","","","100.75","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-09 23:00","2026","01","09","23:00","","4.3","","-0.3","","72","","0.0","","","","","","","","100.87","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-10 00:00","2026","01","10","00:00","","4.2","","-0.4","","72","","0.0","","","","","","","","100.92","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-10 01:00","2026","01","10","01:00","","4.0","","-1.4","","68","","0.0","","","","","","","","100.95","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-10 02:00","2026","01","10","02:00","","3.5","","-2.0","","67","","0.0","","","","","","","","100.93","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-10 03:00","2026","01","10","03:00","","3.4","","-2.0","","68","","0.0","","","","","","","","100.93","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-10 04:00","2026","01","10","04:00","","2.9","","-2.3","","69","","0.0","","","","","","","","100.91","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-10 05:00","2026","01","10","05:00","","2.7","","-2.3","","69","","0.0","","","","","","","","100.88","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-10 06:00","2026","01","10","06:00","","2.5","","-2.6","","69","","0.0","","","","","","","","100.86","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-10 07:00","2026","01","10","07:00","","2.5","","-2.5","","70","","0.0","","","","","","","","100.80","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-10 08:00","2026","01","10","08:00","","2.6","","-2.1","","71","","0.0","","","","","","","","100.72","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-10 09:00","2026","01","10","09:00","","2.9","","-1.8","","72","","0.0","","","","","","","","100.64","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-10 10:00","2026","01","10","10:00","","2.7","","-1.1","","76","","0.0","","","","","","","","100.58","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-10 11:00","2026","01","10","11:00","","3.1","","-1.7","","70","","0.0","","","","","","","","100.40","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-10 12:00","2026","01","10","12:00","","3.0","","-0.4","","78","","0.0","","","","","","","","100.23","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-10 13:00","2026","01","10","13:00","","2.8","","-0.4","","79","","0.0","","","","","","","","100.01","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-10 14:00","2026","01","10","14:00","","2.7","","0.0","","82","","0.0","","","","","","","","99.87","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-10 15:00","2026","01","10","15:00","","2.7","","0.2","","84","","0.0","","","","","","","","99.71","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-10 16:00","2026","01","10","16:00","","2.7","","0.8","","87","","0.0","","","","","","","","99.54","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-10 17:00","2026","01","10","17:00","","2.3","","1.0","","91","","0.7","","","","","","","","99.44","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-10 18:00","2026","01","10","18:00","","2.2","","1.1","","93","","0.6","","","","","","","","99.32","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-10 19:00","2026","01","10","19:00","","1.6","","0.7","","94","","3.2","","","","","","","","99.35","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-10 20:00","2026","01","10","20:00","","1.8","","1.0","","95","","1.9","","","","","","","","99.25","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-10 21:00","2026","01","10","21:00","","2.3","","1.7","","96","","0.1","","","","","","","","99.22","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-10 22:00","2026","01","10","22:00","","2.8","","2.1","","95","","0.0","","","","","","","","99.21","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-10 23:00","2026","01","10","23:00","","3.0","","1.7","","92","","0.0","","","","","","","","99.25","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-11 00:00","2026","01","11","00:00","","3.0","","0.0","","81","","0.0","","","","","","","","99.30","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-11 01:00","2026","01","11","01:00","","2.3","","-3.0","","68","","0.0","","","","","","","","99.40","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-11 02:00","2026","01","11","02:00","","1.0","","-4.2","","68","","0.0","","","","","","","","99.49","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-11 03:00","2026","01","11","03:00","","0.1","","-5.4","","66","","0.0","","","","","","","","99.52","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-11 04:00","2026","01","11","04:00","","-0.1","","-5.6","","67","","0.0","","","","","","","","99.47","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-11 05:00","2026","01","11","05:00","","-0.4","","-5.3","","69","","0.0","","","","","","","","99.48","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-11 06:00","2026","01","11","06:00","","-0.2","","-5.2","","69","","0.0","","","","","","","","99.48","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-11 07:00","2026","01","11","07:00","","-0.4","","-6.3","","65","","0.0","","","","","","","","99.50","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-11 08:00","2026","01","11","08:00","","-0.6","","-7.2","","61","","0.0","","","","","","","","99.47","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-11 09:00","2026","01","11","09:00","","-0.3","","-6.9","","61","","0.0","","","","","","","","99.48","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-11 10:00","2026","01","11","10:00","","-0.2","","-6.6","","62","","0.0","","","","","","","","99.50","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-11 11:00","2026","01","11","11:00","","-0.4","","-5.2","","70","","0.0","","","","","","","","99.52","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-11 12:00","2026","01","11","12:00","","0.8","","-7.3","","55","","0.0","","","","","","","","99.49","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-11 13:00","2026","01","11","13:00","","0.0","","-7.8","","56","","0.0","","","","","","","","99.58","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-11 14:00","2026","01","11","14:00","","-0.6","","-8.7","","54","","0.0","","","","","","","","99.72","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-11 15:00","2026","01","11","15:00","","-2.0","","-9.9","","55","","0.0","","","","","","","","99.88","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-11 16:00","2026","01","11","16:00","","-2.9","","-10.4","","56","","0.0","","","","","","","","100.04","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-11 17:00","2026","01","11","17:00","","-3.5","","-10.2","","60","","0.0","","","","","","","","100.18","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-11 18:00","2026","01","11","18:00","","-3.6","","-9.6","","63","","0.0","","","","","","","","100.33","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-11 19:00","2026","01","11","19:00","","-3.6","","-8.8","","67","","0.0","","","","","","","","100.48","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-11 20:00","2026","01","11","20:00","","-3.5","","-8.4","","69","","0.0","","","","","","","","100.56","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-11 21:00","2026","01","11","21:00","","-3.4","","-8.1","","70","","0.0","","","","","","","","100.61","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-11 22:00","2026","01","11","22:00","","-2.6","","-7.1","","71","","0.0","","","","","","","","100.63","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-11 23:00","2026","01","11","23:00","","-2.0","","-6.5","","72","","0.0","","","","","","","","100.66","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-12 00:00","2026","01","12","00:00","","-0.4","","-5.6","","68","","0.0","","","","","","","","100.63","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-12 01:00","2026","01","12","01:00","","-0.2","","-6.3","","63","","0.0","","","","","","","","100.61","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-12 02:00","2026","01","12","02:00","","-0.3","","-6.3","","64","","0.0","","","","","","","","100.59","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-12 03:00","2026","01","12","03:00","","-0.6","","-6.1","","66","","0.0","","","","","","","","100.55","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-12 04:00","2026","01","12","04:00","","-0.8","","-5.9","","68","","0.0","","","","","","","","100.48","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-12 05:00","2026","01","12","05:00","","-0.7","","-5.7","","69","","0.0","","","","","","","","100.41","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-12 06:00","2026","01","12","06:00","","-0.8","","-5.3","","72","","0.0","","","","","","","","100.36","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-12 07:00","2026","01","12","07:00","","-1.2","","-5.6","","72","","0.0","","","","","","","","100.39","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-12 08:00","2026","01","12","08:00","","-0.7","","-5.3","","71","","0.0","","","","","","","","100.37","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-12 09:00","2026","01","12","09:00","","-0.2","","-5.5","","68","","0.0","","","","","","","","100.35","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-12 10:00","2026","01","12","10:00","","0.0","","-5.6","","66","","0.0","","","","","","","","100.35","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-12 11:00","2026","01","12","11:00","","0.2","","-4.8","","69","","0.0","","","","","","","","100.30","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-12 12:00","2026","01","12","12:00","","0.0","","-5.6","","66","","0.0","","","","","","","","100.24","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-12 13:00","2026","01","12","13:00","","0.1","","-5.7","","65","","0.0","","","","","","","","100.21","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-12 14:00","2026","01","12","14:00","","0.0","","-5.2","","68","","0.0","","","","","","","","100.17","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-12 15:00","2026","01","12","15:00","","0.0","","-4.7","","70","","0.0","","","","","","","","100.16","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-12 16:00","2026","01","12","16:00","","0.3","","-4.5","","70","","0.0","","","","","","","","100.18","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-12 17:00","2026","01","12","17:00","","0.5","","-4.5","","69","","0.0","","","","","","","","100.20","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-12 18:00","2026","01","12","18:00","","0.5","","-4.6","","69","","0.0","","","","","","","","100.14","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-12 19:00","2026","01","12","19:00","","0.5","","-4.8","","68","","0.0","","","","","","","","100.17","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-12 20:00","2026","01","12","20:00","","0.6","","-4.4","","69","","0.0","","","","","","","","100.13","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-12 21:00","2026","01","12","21:00","","0.7","","-4.2","","69","","0.0","","","","","","","","100.15","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-12 22:00","2026","01","12","22:00","","0.6","","-4.1","","70","","0.0","","","","","","","","100.15","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-12 23:00","2026","01","12","23:00","","0.7","","-4.1","","70","","0.0","","","","","","","","100.14","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-13 00:00","2026","01","13","00:00","","1.2","","-3.8","","69","","0.0","","","","","","","","100.12","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-13 01:00","2026","01","13","01:00","","1.2","","-3.5","","71","","0.0","","","","","","","","100.07","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-13 02:00","2026","01","13","02:00","","1.5","","-2.8","","73","","0.0","","","","","","","","100.05","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-13 03:00","2026","01","13","03:00","","1.7","","-2.2","","75","","0.0","","","","","","","","100.03","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-13 04:00","2026","01","13","04:00","","1.9","","-1.9","","76","","0.0","","","","","","","","100.00","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-13 05:00","2026","01","13","05:00","","1.8","","-2.2","","75","","0.0","","","","","","","","99.94","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-13 06:00","2026","01","13","06:00","","1.9","","-2.0","","76","","0.0","","","","","","","","99.90","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-13 07:00","2026","01","13","07:00","","1.5","","-2.2","","77","","0.0","","","","","","","","99.82","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-13 08:00","2026","01","13","08:00","","1.1","","-1.9","","80","","0.0","","","","","","","","99.72","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-13 09:00","2026","01","13","09:00","","1.6","","-1.2","","82","","0.0","","","","","","","","99.59","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-13 10:00","2026","01","13","10:00","","2.4","","-1.7","","75","","0.0","","","","","","","","99.52","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-13 11:00","2026","01","13","11:00","","2.8","","-1.9","","71","","0.0","","","","","","","","99.39","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-13 12:00","2026","01","13","12:00","","3.1","","-2.2","","68","","0.0","","","","","","","","99.21","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-13 13:00","2026","01","13","13:00","","3.3","","-2.3","","66","","0.0","","","","","","","","98.90","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-13 14:00","2026","01","13","14:00","","3.7","","-2.3","","65","","0.0","","","","","","","","98.73","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-13 15:00","2026","01","13","15:00","","4.0","","-2.5","","62","","0.0","","","","","","","","98.55","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-13 16:00","2026","01","13","16:00","","4.3","","-1.6","","65","","0.0","","","","","","","","98.41","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-13 17:00","2026","01","13","17:00","","4.5","","-0.6","","69","","0.0","","","","","","","","98.30","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-13 18:00","2026","01","13","18:00","","4.3","","0.1","","74","","0.1","","","","","","","","98.30","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-13 19:00","2026","01","13","19:00","","4.4","","-0.2","","72","","0.0","","","","","","","","98.26","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-13 20:00","2026","01","13","20:00","","5.6","","-0.5","","65","","0.0","","","","","","","","98.23","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-13 21:00","2026","01","13","21:00","","5.6","","-0.1","","67","","0.0","","","","","","","","98.26","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-13 22:00","2026","01","13","22:00","","5.8","","0.3","","68","","0.0","","","","","","","","98.26","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-13 23:00","2026","01","13","23:00","","5.3","","0.9","","74","","0.0","","","","","","","","98.25","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-14 00:00","2026","01","14","00:00","","4.6","","1.5","","80","","0.0","","","","","","","","98.25","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-14 01:00","2026","01","14","01:00","","4.5","","1.6","","82","","0.0","","","","","","","","98.24","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-14 02:00","2026","01","14","02:00","","4.4","","1.4","","81","","0.0","","","","","","","","98.24","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-14 03:00","2026","01","14","03:00","","4.4","","1.6","","82","","0.0","","","","","","","","98.30","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-14 04:00","2026","01","14","04:00","","4.4","","1.4","","81","","0.0","","","","","","","","98.30","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-14 05:00","2026","01","14","05:00","","4.8","","1.3","","78","","0.0","","","","","","","","98.28","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-14 06:00","2026","01","14","06:00","","4.4","","1.2","","80","","0.0","","","","","","","","98.31","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-14 07:00","2026","01","14","07:00","","4.3","","1.5","","82","","0.0","","","","","","","","98.34","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-14 08:00","2026","01","14","08:00","","4.4","","1.7","","83","","0.0","","","","","","","","98.39","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-14 09:00","2026","01","14","09:00","","4.4","","1.9","","83","","0.0","","","","","","","","98.44","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2026-01-14 10:00","2026","01","14","10:00","","4.7","","2.1","","83","","0.1","","","","","","","","98.47","","","","","","NA"
